qasm_path,runtime,fidelity
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_48.qasm,2.441549777984619,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_48.qasm,4.468780755996704,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_96.qasm,12.385028600692749,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_96.qasm,12.045493364334106,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.014600515365600586,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.014463424682617188,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_4.qasm,0.029480457305908203,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_4.qasm,0.029569387435913086,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_9.qasm,0.0485684871673584,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_9.qasm,0.04748272895812988,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_32.qasm,0.0583643913269043,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_32.qasm,0.057447195053100586,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_56.qasm,5.94230055809021,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_56.qasm,5.788654804229736,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03391075134277344,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03459453582763672,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_22.qasm,0.09158468246459961,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_22.qasm,0.09067320823669434,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_28.qasm,0.05172562599182129,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_28.qasm,0.05119037628173828,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_240.qasm,0.3295776844024658,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_240.qasm,0.3374032974243164,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_56.qasm,0.5877878665924072,1.0
